=> num_images: 14679
=> load 22246 samples
=> num_images: 2729
=> load 2958 samples
W0909 06:52:08.258080 18106 device_context.cc:404] Please NOTE: device: 0, GPU Compute Capability: 7.0, Driver API Version: 10.1, Runtime API Version: 10.1
W0909 06:52:08.262624 18106 device_context.cc:422] device: 0, cuDNN Version: 7.6.
[TRAIN] epoch=1, batch_id=173, loss=0.001956, lr=0.000500,acc_pose=0.453 ETA 37:58:22
[TRAIN] epoch=1, batch_id=183, loss=0.001907, lr=0.000500,acc_pose=0.468 ETA 39:28:09
[TRAIN] epoch=1, batch_id=193, loss=0.001941, lr=0.000500,acc_pose=0.457 ETA 38:27:18
[TRAIN] epoch=1, batch_id=203, loss=0.001948, lr=0.000500,acc_pose=0.470 ETA 39:37:29
[TRAIN] epoch=1, batch_id=213, loss=0.001956, lr=0.000500,acc_pose=0.459 ETA 39:22:39
[TRAIN] epoch=1, batch_id=223, loss=0.001957, lr=0.000500,acc_pose=0.449 ETA 38:45:56
[TRAIN] epoch=1, batch_id=233, loss=0.001900, lr=0.000500,acc_pose=0.484 ETA 38:57:02
[TRAIN] epoch=1, batch_id=243, loss=0.001909, lr=0.000500,acc_pose=0.483 ETA 39:08:24
[TRAIN] epoch=1, batch_id=253, loss=0.001960, lr=0.000500,acc_pose=0.466 ETA 38:37:58
[TRAIN] epoch=1, batch_id=263, loss=0.001867, lr=0.000500,acc_pose=0.505 ETA 38:49:34
[TRAIN] epoch=1, batch_id=273, loss=0.001929, lr=0.000500,acc_pose=0.472 ETA 38:52:50
[TRAIN] epoch=1, batch_id=283, loss=0.001878, lr=0.000500,acc_pose=0.489 ETA 38:06:18
[TRAIN] epoch=1, batch_id=293, loss=0.001892, lr=0.000500,acc_pose=0.485 ETA 39:16:39
[TRAIN] epoch=1, batch_id=303, loss=0.001888, lr=0.000500,acc_pose=0.497 ETA 38:55:13
[TRAIN] epoch=1, batch_id=313, loss=0.001866, lr=0.000500,acc_pose=0.502 ETA 40:25:14
[TRAIN] epoch=1, batch_id=323, loss=0.001837, lr=0.000500,acc_pose=0.500 ETA 38:59:27
[TRAIN] epoch=1, batch_id=333, loss=0.001811, lr=0.000500,acc_pose=0.527 ETA 40:26:37
[TRAIN] epoch=1, batch_id=343, loss=0.001882, lr=0.000500,acc_pose=0.491 ETA 39:28:50
[EVAL] epoch=1:Ankle=44.16573230827245 Elbow=55.90629510238896 Head=86.11869031377898 Hip=55.09772836885349 Knee=40.86286078050222 Mean=58.69372885766329 Mean@0.1=10.301847543364046 Shoulder=74.8131793478261 Wrist=45.107872543660434 
[TRAIN] epoch=2, batch_id=6, loss=0.001850, lr=0.000500,acc_pose=0.510 ETA 200:34:00
[TRAIN] epoch=2, batch_id=16, loss=0.001856, lr=0.000500,acc_pose=0.501 ETA 38:32:17
[TRAIN] epoch=2, batch_id=26, loss=0.001811, lr=0.000500,acc_pose=0.507 ETA 38:30:13
[TRAIN] epoch=2, batch_id=36, loss=0.001797, lr=0.000500,acc_pose=0.525 ETA 38:36:41
[TRAIN] epoch=2, batch_id=46, loss=0.001805, lr=0.000500,acc_pose=0.516 ETA 38:00:06
[TRAIN] epoch=2, batch_id=56, loss=0.001850, lr=0.000500,acc_pose=0.508 ETA 38:35:14
[TRAIN] epoch=2, batch_id=66, loss=0.001844, lr=0.000500,acc_pose=0.513 ETA 39:41:55
[TRAIN] epoch=2, batch_id=76, loss=0.001816, lr=0.000500,acc_pose=0.527 ETA 39:13:49
[TRAIN] epoch=2, batch_id=86, loss=0.001777, lr=0.000500,acc_pose=0.530 ETA 39:38:06
[TRAIN] epoch=2, batch_id=96, loss=0.001784, lr=0.000500,acc_pose=0.526 ETA 39:34:00
[TRAIN] epoch=2, batch_id=106, loss=0.001795, lr=0.000500,acc_pose=0.527 ETA 39:51:54
[TRAIN] epoch=2, batch_id=116, loss=0.001802, lr=0.000500,acc_pose=0.516 ETA 38:53:14
[TRAIN] epoch=2, batch_id=126, loss=0.001762, lr=0.000500,acc_pose=0.535 ETA 39:27:52
[TRAIN] epoch=2, batch_id=136, loss=0.001784, lr=0.000500,acc_pose=0.525 ETA 38:10:56
[TRAIN] epoch=2, batch_id=146, loss=0.001746, lr=0.000500,acc_pose=0.543 ETA 38:10:54
[TRAIN] epoch=2, batch_id=156, loss=0.001759, lr=0.000500,acc_pose=0.550 ETA 40:00:05
[TRAIN] epoch=2, batch_id=166, loss=0.001769, lr=0.000500,acc_pose=0.542 ETA 38:55:26
[TRAIN] epoch=2, batch_id=176, loss=0.001728, lr=0.000500,acc_pose=0.557 ETA 39:23:55
[TRAIN] epoch=2, batch_id=186, loss=0.001760, lr=0.000500,acc_pose=0.541 ETA 39:27:08
[TRAIN] epoch=2, batch_id=196, loss=0.001735, lr=0.000500,acc_pose=0.546 ETA 38:42:17
[TRAIN] epoch=2, batch_id=206, loss=0.001794, lr=0.000500,acc_pose=0.527 ETA 38:53:06
[TRAIN] epoch=2, batch_id=216, loss=0.001754, lr=0.000500,acc_pose=0.543 ETA 38:02:04
[TRAIN] epoch=2, batch_id=226, loss=0.001734, lr=0.000500,acc_pose=0.561 ETA 39:27:00
[TRAIN] epoch=2, batch_id=236, loss=0.001720, lr=0.000500,acc_pose=0.553 ETA 38:21:15
[TRAIN] epoch=2, batch_id=246, loss=0.001742, lr=0.000500,acc_pose=0.548 ETA 39:01:52
[TRAIN] epoch=2, batch_id=256, loss=0.001752, lr=0.000500,acc_pose=0.561 ETA 38:52:57
[TRAIN] epoch=2, batch_id=266, loss=0.001723, lr=0.000500,acc_pose=0.560 ETA 39:55:20
[TRAIN] epoch=2, batch_id=276, loss=0.001715, lr=0.000500,acc_pose=0.545 ETA 39:31:13
[TRAIN] epoch=2, batch_id=286, loss=0.001668, lr=0.000500,acc_pose=0.569 ETA 40:00:06
[TRAIN] epoch=2, batch_id=296, loss=0.001709, lr=0.000500,acc_pose=0.566 ETA 38:46:17
[TRAIN] epoch=2, batch_id=306, loss=0.001733, lr=0.000500,acc_pose=0.553 ETA 38:58:22
[TRAIN] epoch=2, batch_id=316, loss=0.001746, lr=0.000500,acc_pose=0.555 ETA 38:05:51
[TRAIN] epoch=2, batch_id=326, loss=0.001704, lr=0.000500,acc_pose=0.571 ETA 40:05:53
[TRAIN] epoch=2, batch_id=336, loss=0.001708, lr=0.000500,acc_pose=0.564 ETA 38:18:47
[TRAIN] epoch=2, batch_id=346, loss=0.001709, lr=0.000500,acc_pose=0.563 ETA 39:09:24
